7	0	0.0004	-1.5118	0.2838	
7	1	0.0065	-1.8716	0.2136	
7	2	0.0124	-2.2196	0.2342	
7	3	0.0298	-2.4079	0.2869	
7	4	0.0433	-2.8309	0.2413	
7	5	0.0375	-2.8366	0.5449	
7	6	0.0387	-2.8055	0.4375	
7	7	0.0318	-2.7839	0.5743	
7	8	1.0044	-2.8528	0.286	
7	9	43.5321	-1.1327	0.2251	
7	10	83.372	1.6519	0.2821	
7	11	199.1822	4.5056	0.8459	
7	12	299.706	7.0949	1.0225	
7	13	506.5947	9.9887	0.991	
7	14	474.5199	12.169	1.1993	
7	15	392.0487	13.4593	1.5706	
7	16	160.7968	13.5232	1.5247	
7	17	68.1804	13.2787	1.1227	
7	18	6.3284	12.3738	0.4546	
7	19	0	10.8628	0.339	
7	20	0	9.9915	0.7084	
7	21	0	8.4001	0.229	
7	22	0	8.1199	0.2729	
7	23	0	8.4327	0.2523	
8	0	0	8.3332	0.2108	
8	1	0	8.2146	0.2917	
8	2	0	7.5939	0.2757	
8	3	0	7.6391	0.2129	
8	4	0	7.5097	0.2863	
8	5	0	7.5419	0.4709	
8	6	0	7.5929	0.3129	
8	7	0	7.519	0.3005	
8	8	0.2242	7.8108	0.3151	
8	9	20.9301	8.235	0.2565	
8	10	67.7606	8.853	0.2433	
8	11	95.3742	9.9578	0.3655	
8	12	168.081	10.9588	1.0009	
8	13	135.5979	11.5358	0.7409	
8	14	139.3581	12.4392	0.5758	
8	15	146.7199	13.2382	0.5461	
8	16	64.5013	12.548	0.973	
8	17	32.9663	12.1163	0.7411	
8	18	5.5356	11.9035	0.4573	
8	19	0	11.4477	0.2959	
8	20	0	9.9607	0.2431	
8	21	0	8.461	0.269	
8	22	0	6.7009	0.2461	
8	23	0	5.6852	0.3152	
9	0	0	5.6415	0.3665	
9	1	0	5.9193	0.3023	
9	2	0	5.4658	0.3405	
9	3	0	5.0249	0.2878	
9	4	0	4.776	0.2498	
9	5	0	4.3839	0.492	
9	6	0	4.6646	0.2586	
9	7	0	5.0405	0.2725	
9	8	0.3181	5.5082	0.2738	
9	9	36.3372	6.1008	0.2523	
9	10	130.9719	7.6134	0.2237	
9	11	206.8523	9.439	0.473	
9	12	163.0301	10.2285	0.7583	
9	13	232.3147	11.8522	0.9784	
9	14	260.1701	12.765	1.1407	
9	15	119.0447	12.9347	0.7411	
9	16	75.3453	12.3957	1.2016	
9	17	28.6807	11.8805	1.3243	
9	18	4.2975	11.2593	1.0078	
9	19	0	10.6947	0.705	
9	20	0	10.2117	0.8132	
9	21	0	9.6313	0.7455	
9	22	0	9.6368	0.848	
9	23	0	9.6957	0.2744	
10	0	0	9.7773	0.5845	
10	1	0	10.1568	0.9859	
10	2	0	10.1245	0.7392	
10	3	0	10.0497	0.6609	
10	4	0	10.166	0.649	
10	5	0	9.851	1.052	
10	6	0	8.2768	3.3286	
10	7	0	6.2399	3.6513	
10	8	0.6543	3.6893	2.8362	
10	9	8.4844	2.8194	2.2157	
10	10	15.7754	2.2855	2.1	
10	11	30.7035	1.8713	2.4546	
10	12	30.5092	1.5383	1.9918	
10	13	57.6132	1.3395	2.2475	
10	14	54.701	1.4202	1.9085	
10	15	79.8889	1.2519	2.0178	
10	16	74.516	1.2609	1.8289	
10	17	49.1823	0.4041	1.9228	
10	18	12.2925	-0.2455	1.8675	
10	19	0.0115	-1.1278	2.0243	
10	20	0.0002	-2.2312	2.2048	
10	21	0.0006	-3.6262	1.8753	
10	22	0.0137	-4.4437	1.397	
10	23	0.0328	-5.0747	1.757	
11	0	0.073	-5.9206	0.938	
11	1	0.1362	-6.2809	1.1734	
11	2	0.2464	-6.8214	0.6651	
11	3	0.2792	-7.2141	0.5548	
11	4	0.4483	-7.6562	0.514	
11	5	0.4775	-8.1552	0.4072	
11	6	0.6055	-8.5247	0.4005	
11	7	0.6646	-9.5238	0.3207	
11	8	1.7117	-9.7832	0.2069	
11	9	91.8553	-8.3415	0.368	
11	10	266.1558	-4.2731	0.638	
11	11	352.9312	-3.6955	0.5817	
11	12	354.8685	-2.2689	0.8117	
11	13	505.8985	-0.7732	0.9592	
11	14	539.1035	1.4198	1.183	
11	15	441.6581	2.5259	1.3764	
11	16	323.6551	2.8917	1.3559	
11	17	116.7833	2.2529	1.3711	
11	18	11.755	0.9524	0.6565	
11	19	0.0119	-1.4996	0.2402	
11	20	0.0187	-2.8766	0.2	
11	21	0.0166	-3.4261	0.2442	
11	22	0.0913	-4.3967	0.2096	
11	23	0.2019	-4.9788	0.2	
12	0	0.1359	-4.4732	0.2092	
12	1	0.044	-3.7318	0.2882	
12	2	0.0004	-2.9628	0.2204	
12	3	0	-2.3959	0.236	
12	4	0	-2.7244	0.2179	
12	5	0.0004	-0.7964	0.7088	
12	6	0	-0.3195	1.2693	
12	7	0.0057	-0.5201	1.2523	
12	8	0.9151	-0.1259	1.4127	
12	9	64.9252	1.0137	1.4225	
12	10	242.3714	3.4184	1.5151	
12	11	272.2506	4.6957	2.1939	
12	12	389.0992	6.034	2.0613	
12	13	301.9527	7.1137	2.9503	
12	14	209.382	7.4953	2.7518	
12	15	194.0078	7.5863	3.263	
12	16	174.7442	7.7972	2.5899	
12	17	79.2247	7.2275	2.8155	
12	18	9.0018	6.4892	3.3119	
12	19	0.0179	5.5629	1.5318	
12	20	0	4.517	1.45	
12	21	0	3.4654	1.7229	
12	22	0	2.1356	2.1128	
12	23	0	0.8183	1.5527	
13	0	0	-0.7241	0.798	
13	1	0.0258	-2.5331	0.459	
13	2	0.1061	-3.5198	0.3213	
13	3	0.122	-3.3814	0.5873	
13	4	0.0976	-3.3672	0.8707	
13	5	0.0728	-3.3748	1.3788	
13	6	0.129	-4.8694	0.3892	
13	7	0.2593	-5.4154	0.3765	
13	8	1.5902	-6.7068	0.3901	
13	9	79.5737	-5.3136	0.3286	
13	10	256.9828	-0.5191	0.4527	
13	11	393.159	-0.7985	1.2703	
13	12	487.8654	1.1164	1.1134	
13	13	529.1743	2.697	1.2712	
13	14	514.7205	3.8238	1.4174	
13	15	444.724	5.0915	1.3509	
13	16	324.9468	5.6763	1.6283	
13	17	124.4184	5.4649	1.4368	
13	18	8.0625	4.0317	0.6003	
13	19	0.0493	0.7392	0.2121	
13	20	0.0064	-0.868	0.2646	
13	21	0.032	-1.8945	0.2142	
13	22	0.0765	-2.5797	0.2031	
13	23	0.1428	-3.165	0.2434	
14	0	0.2057	-3.5273	0.271	
14	1	0.1977	-3.8181	0.2396	
14	2	0.2664	-4.1327	0.2523	
14	3	0.3038	-4.4203	0.2	
14	4	0.3136	-4.629	0.2	
14	5	0.3832	-4.8036	0.2325	
14	6	0.3516	-4.914	0.2177	
14	7	0.3772	-5.1779	0.2811	
14	8	1.5512	-5.2088	0.2265	
14	9	76.2221	-3.0839	0.2463	
14	10	245.1004	1.6353	0.3013	
14	11	379.6515	5.2264	0.8033	
14	12	474.7586	8.1064	1.8541	
14	13	516.748	11.249	2.357	
14	14	506.5091	13.9318	1.9495	
14	15	441.4447	15.1988	1.9185	
14	16	321.5984	15.6563	1.8051	
14	17	90.5262	14.3868	1.6761	
14	18	19.4035	12.778	0.6949	
14	19	0	10.1507	0.3105	
14	20	0	8.4954	0.3665	
14	21	0	7.1192	0.2361	
14	22	0	4.1406	0.2	
14	23	0	2.4202	0.2	
15	0	0	1.3766	0.2004	
15	1	0.0003	0.8139	0.2087	
15	2	0.0005	0.6878	0.2454	
15	3	0.0004	0.0349	0.241	
15	4	0.0016	-0.3789	0.2031	
15	5	0.018	-0.8808	0.2054	
15	6	0.0073	-1.0221	0.2285	
15	7	0.0011	-0.2926	0.2775	
15	8	0.2648	0.5329	0.2667	
15	9	8.7802	1.452	0.3984	
15	10	14.3839	2.825	1.087	
15	11	19.3778	3.314	1.1986	
15	12	30.0214	3.4754	0.8168	
15	13	43.9223	3.9924	0.7811	
15	14	84.2837	4.4118	1.6653	
15	15	166.0029	5.7236	0.8937	
15	16	150.1428	6.4524	1.1845	
15	17	67.7327	7.2743	0.4071	
15	18	5.1482	6.6642	0.344	
15	19	0	6.586	0.3438	
15	20	0	6.6109	0.7315	
15	21	0	6.6159	0.6016	
15	22	0	6.75	0.8174	
15	23	0	6.9876	1.0444	
16	0	0	7.2031	0.5518	
16	1	0	7.4876	0.8465	
16	2	0	7.8179	1.087	
16	3	0	8.5063	1.1962	
16	4	0	8.6937	1.1578	
16	5	0	8.3633	1.947	
16	6	0	6.3594	2.0747	
16	7	0	5.0905	1.9712	
16	8	0.3695	5.1865	1.5372	
16	9	15.6623	5.1426	1.3497	
16	10	64.5396	5.3577	1.222	
16	11	102.596	5.554	1.5205	
16	12	176.7875	6.1221	1.3618	
16	13	125.9049	6.1916	1.3241	
16	14	206.7106	6.513	1.5259	
16	15	113.8473	5.7926	1.9058	
16	16	95.6828	5.1441	1.6672	
16	17	34.4966	4.366	1.6776	
16	18	6.4528	3.587	1.6066	
16	19	0	3.1312	0.9722	
16	20	0	2.8275	0.7373	
16	21	0	2.957	0.3005	
16	22	0	2.6946	0.4134	
16	23	0	2.6848	0.6662	
17	0	0	2.5663	0.6994	
17	1	0	2.4389	1.0106	
17	2	0	2.2525	1.1752	
17	3	0	2.1822	0.6534	
17	4	0	2.0516	0.9307	
17	5	0	2.0548	0.4504	
17	6	0	1.9552	0.4911	
17	7	0	1.7188	0.3423	
17	8	0.3912	1.6603	0.2486	
17	9	11.4312	2.0079	0.6498	
17	10	28.7837	2.0803	1.4071	
17	11	75.2377	2.4571	1.36	
17	12	171.3227	3.0814	1.7847	
17	13	265.488	3.1195	2.3726	
17	14	235.6071	2.7865	2.4434	
17	15	362.748	3.2037	2.4249	
17	16	211.8091	2.8998	2.328	
17	17	100.5148	2.3281	1.4409	
17	18	18.6886	1.7846	1.7273	
17	19	0.0744	1.1737	1.3221	
17	20	0	0.4429	0.4489	
17	21	0	0.3956	0.5246	
17	22	0	0.7126	0.9637	
17	23	0	1.0413	1.7258	
18	0	0	0.3765	2.1706	
18	1	0	-0.6621	2.3485	
18	2	0.0001	-2.7472	2.6051	
18	3	0.0549	-4.235	2.3812	
18	4	0.1697	-5.7286	2.2268	
18	5	0.4322	-6.799	1.7148	
18	6	0.522	-7.5523	2.1238	
18	7	0.614	-8.1491	2.2013	
18	8	1.7412	-8.7472	2.1554	
18	9	88.2189	-8.5176	1.9663	
18	10	272.3669	-7.3647	2.0609	
18	11	411.4864	-6.9772	1.8031	
18	12	509.2646	-5.9059	1.6363	
18	13	555.015	-4.867	2.0176	
18	14	544.294	-3.9401	2.1588	
18	15	477.6582	-3.0212	2.1917	
18	16	360.2009	-2.6669	2.1014	
18	17	125.3521	-3.2139	1.8405	
18	18	9.7942	-4.2357	1.3945	
18	19	0.334	-5.2704	0.8736	
18	20	0.3415	-5.7963	1.0317	
18	21	0.4277	-6.1237	0.7762	
18	22	0.4628	-6.5354	1.291	
18	23	0.5132	-7.0219	1.3183	
19	0	0.6001	-7.6591	0.879	
19	1	0.7203	-8.6705	0.7063	
19	2	0.7258	-8.6812	0.9756	
19	3	0.7589	-10.3578	0.2658	
19	4	0.7599	-10.4277	0.3079	
19	5	0.7654	-11.1127	0.3261	
19	6	0.7658	-11.2368	0.3302	
19	7	0.7657	-10.4573	0.6609	
19	8	1.9495	-10.8565	0.4395	
19	9	86.3852	-9.185	0.338	
19	10	264.7927	-6.2192	0.6523	
19	11	397.7911	-6.0315	0.7536	
19	12	467.4277	-4.8557	0.9374	
19	13	540.0077	-3.2388	0.909	
19	14	527.3519	-2.2441	1.2624	
19	15	459.7402	-1.5609	1.2196	
19	16	345.6337	-1.1213	1.2114	
19	17	117.8655	-1.3655	1.3501	
19	18	9.5749	-2.1724	0.7051	
19	19	0.1554	-3.4362	0.5226	
19	20	0.1564	-4.5037	0.3624	
19	21	0.32	-5.5201	0.3895	
19	22	0.3498	-5.4831	0.5737	
19	23	0.2331	-5.0149	0.3821	
20	0	0.3375	-5.7304	0.6676	
20	1	0.3337	-5.2059	0.4925	
20	2	0.1465	-4.3716	0.8199	
20	3	0.0696	-3.8348	0.7676	
20	4	0.0382	-3.5452	0.9294	
20	5	0.0428	-4.4551	1.2082	
20	6	0.0917	-4.8871	1.156	
20	7	0.0658	-4.7265	1.2373	
20	8	0.3391	-4.3931	1.4222	
20	9	17.3859	-4.1199	1.2918	
20	10	39.7051	-3.9032	1.4805	
20	11	41.4369	-3.6439	0.6049	
20	12	28.2526	-3.1033	0.3269	
20	13	19.8303	-2.9392	0.2479	
20	14	27.0749	-2.4711	0.7209	
20	15	20.9005	-2.0356	0.6193	
20	16	12.5374	-1.9277	0.3717	
20	17	8.3029	-1.4564	0.4242	
20	18	1.8155	-1.3705	0.209	
20	19	0	-1.4291	0.2311	
20	20	0	-1.397	0.2813	
20	21	0.0001	-1.2714	0.2598	
20	22	0.0059	-1.1829	0.3366	
20	23	0.006	-0.9815	0.2175	
21	0	0.0001	-0.9343	0.26	
21	1	0	-0.8315	0.3005	
21	2	0	-0.7475	0.305	
21	3	0	-0.6271	0.2784	
21	4	0.0002	-0.5297	0.3891	
21	5	0	-0.46	0.8318	
21	6	0	-0.2549	1.2331	
21	7	0	-0.1884	1.0337	
21	8	0.7191	-0.2007	0.7776	
21	9	21.7694	0.141	1.1454	
21	10	104.7448	0.9053	2.0548	
21	11	187.8409	1.2826	2.4327	
21	12	324.0365	2.1835	2.0082	
21	13	498.013	3.7416	1.7712	
21	14	290.2405	4.3981	1.5673	
21	15	239.5524	4.7279	1.8726	
21	16	140.9497	4.6218	1.8926	
21	17	71.0301	4.5828	1.3655	
21	18	12.6138	4.2652	1.3205	
21	19	0.0174	3.9658	1.9039	
21	20	0	3.802	1.701	
21	21	0	3.7051	2.1951	
21	22	0	3.5547	2.3141	
21	23	0	3.0442	2.4801	
22	0	0	1.7997	1.9626	
22	1	0	1.4463	1.0918	
